Water Level,Date,Upper Red Line,Lower Red Line,Black Line,Pumping Limit,The Island,Natural,Hydro-Electric,National Carrier,Min-Max
-213.385,18/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.385,17/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.39,16/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.39,15/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.395,14/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.395,13/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.395,12/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.4,11/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.4,10/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.4,09/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.41,08/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.41,07/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.41,06/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.42,05/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.42,04/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.42,03/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.42,02/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.43,01/04/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.43,31/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.43,30/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.43,29/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.435,28/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.44,27/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.44,26/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.44,25/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.44,24/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.445,23/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.445,22/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.45,21/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.45,20/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.455,19/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.46,18/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.465,17/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.465,16/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.47,15/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.475,14/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.475,13/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.48,12/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.49,11/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.495,10/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.5,09/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.505,08/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.51,07/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.52,06/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.525,05/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.53,04/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.54,03/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.55,02/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.56,01/03/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.57,28/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.595,27/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.62,26/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.625,25/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.63,24/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.64,23/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.665,22/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.68,21/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.7,20/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.72,19/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.75,18/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.775,17/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.8,16/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.81,15/02/2018,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.815,14/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.84,13/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.86,12/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.865,11/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.87,10/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.88,09/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.89,08/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.895,07/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.9,06/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.905,05/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.91,04/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.92,03/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.925,02/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.93,01/02/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.94,31/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.95,30/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.965,29/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.98,28/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.01,27/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.11,26/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.155,25/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.17,24/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.185,23/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.19,22/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.2,21/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.205,20/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.215,19/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.225,18/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.235,17/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.24,16/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.245,15/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.255,14/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.26,13/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.26,12/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.26,11/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.26,10/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.265,09/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.27,08/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.275,07/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.28,06/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.33,05/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.35,04/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.36,03/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.36,02/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.37,01/01/2018,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.375,31/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.37,30/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.375,29/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.38,28/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.38,27/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.38,26/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.38,25/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.395,24/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.395,23/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.395,22/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.395,21/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.395,20/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,-214.395
-214.39,19/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.39,18/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.385,17/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.38,16/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.38,15/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.375,14/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.37,13/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.37,12/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.365,11/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.365,10/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.365,09/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.36,08/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.36,07/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.355,06/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.355,05/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.355,04/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.355,03/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.35,02/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.35,01/12/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.34,30/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.34,29/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.34,28/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.34,27/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.335,26/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.33,25/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.325,24/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.325,23/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.325,22/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.325,21/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.32,20/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.32,19/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.315,18/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.315,17/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.31,16/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.31,15/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.305,14/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.3,13/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.3,12/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.295,11/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.295,10/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.29,09/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.29,08/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.285,07/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.285,06/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.28,05/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.275,04/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.27,03/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.265,02/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.26,01/11/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.26,31/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.255,30/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.25,29/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.245,28/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.24,27/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.235,26/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.23,25/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.225,24/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.22,23/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.215,22/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.21,21/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.21,20/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.2,19/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.195,18/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.195,17/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.19,16/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.185,15/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.185,14/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.18,13/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.175,12/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.17,11/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.17,10/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.175,09/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.175,08/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.17,07/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.16,06/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.15,05/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.135,04/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.125,03/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.125,02/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.12,01/10/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.11,30/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.1,29/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.085,28/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.08,27/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.075,26/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.065,25/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.06,24/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.055,23/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.05,22/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.04,21/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.03,20/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.02,19/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.015,18/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214.01,17/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-214,16/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.99,15/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.98,14/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.975,13/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.97,12/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.96,11/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.955,10/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.95,09/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.94,08/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.93,07/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.92,06/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.915,05/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.905,04/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.9,03/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.89,02/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.885,01/09/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.875,31/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.865,30/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.855,29/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.845,28/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.835,27/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.825,26/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.82,25/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.81,24/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.8,23/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.79,22/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.785,21/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.775,20/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.765,19/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.755,18/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.745,17/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.735,16/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.725,15/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.72,14/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.71,13/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.705,12/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.7,11/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.695,10/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.69,09/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.68,08/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.67,07/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.66,06/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.65,05/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.64,04/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.63,03/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.62,02/08/2017,-209,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.61,01/08/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.6,31/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.585,30/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.575,29/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.565,28/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.555,27/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.55,26/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.545,25/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.535,24/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.525,23/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.515,22/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.505,21/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.495,20/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.485,19/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.48,18/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.47,17/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.455,16/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.45,15/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.44,14/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.43,13/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.42,12/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.415,11/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.41,10/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.395,09/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.39,08/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.38,07/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.37,06/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.36,05/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.355,04/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.35,03/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.345,02/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.34,01/07/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.335,30/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.33,29/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.32,28/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.315,27/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.31,26/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.305,25/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.3,24/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.29,23/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.28,22/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.27,21/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.26,20/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.255,19/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.25,18/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.245,17/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.235,16/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.225,15/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.215,14/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.21,13/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.205,12/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.2,11/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.185,10/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.175,09/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.165,08/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.15,07/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.145,06/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.14,05/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.135,04/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.13,03/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.12,02/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.11,01/06/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.1,31/05/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.095,30/05/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.09,29/05/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,-214.87
-213.085,28/05/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.075,27/05/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.055,26/05/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.055,25/05/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.05,24/05/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.045,23/05/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.04,22/05/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
-213.025,21/05/2017,-208.8,-214.87,-214.87,-215.5,-212.4,,,-208,
